id|device_id|created_at|published_at_utc|float_value|int_value|str_value|event_name
22244|e00fce685f262f4ea1486367|2022-12-20 08:15:52.755717+00|2022-12-20 08:15:52.732+00|66.199997|||temp
22245|e00fce685f262f4ea1486367|2022-12-20 08:20:52.936741+00|2022-12-20 08:20:52.737+00|62.599998|||temp
22246|250019001247343339383037|2022-12-20 08:23:54.168952+00|2022-12-20 08:23:54.149+00|79.221985|||tempA0
22247|250019001247343339383037|2022-12-20 08:23:54.337255+00|2022-12-20 08:23:54.318+00|71.67912|||tempA4
22248|250019001247343339383037|2022-12-20 08:23:54.342159+00|2022-12-20 08:23:54.318+00||4||wifi
22249|e00fce685f262f4ea1486367|2022-12-20 08:25:52.757989+00|2022-12-20 08:25:52.736+00|62.599998|||temp
22250|250019001247343339383037|2022-12-20 08:28:54.201576+00|2022-12-20 08:28:54.148+00|78.061532|||tempA0
22251|250019001247343339383037|2022-12-20 08:28:54.341988+00|2022-12-20 08:28:54.321+00|71.534066|||tempA4
22252|250019001247343339383037|2022-12-20 08:28:54.345262+00|2022-12-20 08:28:54.321+00||4||wifi
22253|e00fce685f262f4ea1486367|2022-12-20 08:30:52.803883+00|2022-12-20 08:30:52.778+00|62.599998|||temp
22254|250019001247343339383037|2022-12-20 08:33:54.462627+00|2022-12-20 08:33:54.186+00|79.657136|||tempA0
22255|250019001247343339383037|2022-12-20 08:33:54.465673+00|2022-12-20 08:33:54.25+00|71.389012|||tempA4
22256|250019001247343339383037|2022-12-20 08:33:54.466935+00|2022-12-20 08:33:54.25+00||4||wifi
22257|e00fce685f262f4ea1486367|2022-12-20 08:35:52.767746+00|2022-12-20 08:35:52.744+00|62.599998|||temp
22258|250019001247343339383037|2022-12-20 08:38:54.15877+00|2022-12-20 08:38:54.136+00|77.916489|||tempA0
22259|250019001247343339383037|2022-12-20 08:38:54.272046+00|2022-12-20 08:38:54.249+00|71.824173|||tempA4
22260|250019001247343339383037|2022-12-20 08:38:54.28874+00|2022-12-20 08:38:54.249+00||4||wifi
22261|e00fce685f262f4ea1486367|2022-12-20 08:40:52.878759+00|2022-12-20 08:40:52.753+00|62.599998|||temp
22262|250019001247343339383037|2022-12-20 08:43:54.352122+00|2022-12-20 08:43:54.33+00|76.610983|||tempA0
22263|250019001247343339383037|2022-12-20 08:43:54.385326+00|2022-12-20 08:43:54.363+00|73.129669|||tempA4
22264|250019001247343339383037|2022-12-20 08:43:54.387646+00|2022-12-20 08:43:54.364+00||4||wifi
22265|e00fce685f262f4ea1486367|2022-12-20 08:45:52.773772+00|2022-12-20 08:45:52.753+00|62.599998|||temp
22266|250019001247343339383037|2022-12-20 08:48:54.267202+00|2022-12-20 08:48:54.184+00|76.320886|||tempA0
22267|250019001247343339383037|2022-12-20 08:48:54.409776+00|2022-12-20 08:48:54.389+00|72.839561|||tempA4
22268|250019001247343339383037|2022-12-20 08:48:54.412005+00|2022-12-20 08:48:54.389+00||4||wifi
22269|e00fce685f262f4ea1486367|2022-12-20 08:50:52.777186+00|2022-12-20 08:50:52.756+00|62.599998|||temp
22270|250019001247343339383037|2022-12-20 08:53:54.151249+00|2022-12-20 08:53:54.131+00|76.175822|||tempA0
22271|250019001247343339383037|2022-12-20 08:53:54.359841+00|2022-12-20 08:53:54.339+00|72.259335|||tempA4
22272|250019001247343339383037|2022-12-20 08:53:54.363614+00|2022-12-20 08:53:54.34+00||4||wifi
22273|e00fce685f262f4ea1486367|2022-12-20 08:55:52.776587+00|2022-12-20 08:55:52.756+00|62.599998|||temp
22274|250019001247343339383037|2022-12-20 08:58:54.22931+00|2022-12-20 08:58:54.131+00|75.305488|||tempA0
22275|250019001247343339383037|2022-12-20 08:58:54.310735+00|2022-12-20 08:58:54.29+00|71.824173|||tempA4
22276|250019001247343339383037|2022-12-20 08:58:54.322257+00|2022-12-20 08:58:54.291+00||4||wifi
22277|e00fce685f262f4ea1486367|2022-12-20 09:00:52.781479+00|2022-12-20 09:00:52.76+00|62.599998|||temp
22278|250019001247343339383037|2022-12-20 09:03:54.237639+00|2022-12-20 09:03:54.218+00|76.610983|||tempA0
22279|250019001247343339383037|2022-12-20 09:03:54.326716+00|2022-12-20 09:03:54.307+00|71.534066|||tempA4
22280|250019001247343339383037|2022-12-20 09:03:54.330667+00|2022-12-20 09:03:54.307+00||4||wifi
22281|e00fce685f262f4ea1486367|2022-12-20 09:05:52.947401+00|2022-12-20 09:05:52.777+00|62.599998|||temp
22282|250019001247343339383037|2022-12-20 09:08:54.18636+00|2022-12-20 09:08:54.167+00|77.046155|||tempA0
22283|250019001247343339383037|2022-12-20 09:08:54.32124+00|2022-12-20 09:08:54.301+00|71.098904|||tempA4
22284|250019001247343339383037|2022-12-20 09:08:54.325084+00|2022-12-20 09:08:54.301+00||4||wifi
22285|e00fce685f262f4ea1486367|2022-12-20 09:10:52.880192+00|2022-12-20 09:10:52.852+00|62.599998|||temp
22286|250019001247343339383037|2022-12-20 09:13:54.336358+00|2022-12-20 09:13:54.125+00|76.901102|||tempA0
22287|250019001247343339383037|2022-12-20 09:13:54.339905+00|2022-12-20 09:13:54.287+00|72.404389|||tempA4
22288|250019001247343339383037|2022-12-20 09:13:54.341909+00|2022-12-20 09:13:54.287+00||4||wifi
22289|e00fce685f262f4ea1486367|2022-12-20 09:15:52.815091+00|2022-12-20 09:15:52.791+00|62.599998|||temp
22290|250019001247343339383037|2022-12-20 09:18:54.227237+00|2022-12-20 09:18:54.209+00|75.74066|||tempA0
22291|250019001247343339383037|2022-12-20 09:18:54.726149+00|2022-12-20 09:18:54.707+00|71.67912|||tempA4
22292|250019001247343339383037|2022-12-20 09:18:54.763696+00|2022-12-20 09:18:54.707+00||4||wifi
22293|e00fce685f262f4ea1486367|2022-12-20 09:20:52.861158+00|2022-12-20 09:20:52.839+00|62.599998|||temp
22294|250019001247343339383037|2022-12-20 09:23:54.30479+00|2022-12-20 09:23:54.125+00|75.885714|||tempA0
22295|250019001247343339383037|2022-12-20 09:23:54.332194+00|2022-12-20 09:23:54.313+00|72.259335|||tempA4
22296|250019001247343339383037|2022-12-20 09:23:54.336566+00|2022-12-20 09:23:54.313+00||4||wifi
22297|e00fce685f262f4ea1486367|2022-12-20 09:25:52.885268+00|2022-12-20 09:25:52.853+00|62.599998|||temp
22298|250019001247343339383037|2022-12-20 09:28:54.153862+00|2022-12-20 09:28:54.135+00|75.74066|||tempA0
22299|250019001247343339383037|2022-12-20 09:28:54.325871+00|2022-12-20 09:28:54.304+00||4||wifi
22300|250019001247343339383037|2022-12-20 09:28:54.4313+00|2022-12-20 09:28:54.303+00|72.259335|||tempA4
22301|e00fce685f262f4ea1486367|2022-12-20 09:30:53.023625+00|2022-12-20 09:30:52.958+00|62.599998|||temp
22302|250019001247343339383037|2022-12-20 09:33:54.224828+00|2022-12-20 09:33:54.205+00|76.320886|||tempA0
22303|250019001247343339383037|2022-12-20 09:33:54.350883+00|2022-12-20 09:33:54.331+00|74.290111|||tempA4
22304|250019001247343339383037|2022-12-20 09:33:54.354761+00|2022-12-20 09:33:54.332+00||4||wifi
22305|e00fce685f262f4ea1486367|2022-12-20 09:35:53.16162+00|2022-12-20 09:35:53.022+00|62.599998|||temp
22306|250019001247343339383037|2022-12-20 09:38:54.15089+00|2022-12-20 09:38:54.12+00|76.756037|||tempA0
22307|250019001247343339383037|2022-12-20 09:38:54.261598+00|2022-12-20 09:38:54.242+00|74.580218|||tempA4
22308|250019001247343339383037|2022-12-20 09:38:54.264817+00|2022-12-20 09:38:54.243+00||4||wifi
22309|e00fce685f262f4ea1486367|2022-12-20 09:40:53.097383+00|2022-12-20 09:40:53.057+00|62.599998|||temp
22310|250019001247343339383037|2022-12-20 09:43:54.154572+00|2022-12-20 09:43:54.135+00|77.191209|||tempA0
22311|250019001247343339383037|2022-12-20 09:43:54.36562+00|2022-12-20 09:43:54.347+00|73.274723|||tempA4
22312|250019001247343339383037|2022-12-20 09:43:54.36919+00|2022-12-20 09:43:54.347+00||4||wifi
22313|e00fce685f262f4ea1486367|2022-12-20 09:45:53.129505+00|2022-12-20 09:45:52.986+00|64.400002|||temp
22314|250019001247343339383037|2022-12-20 09:48:54.136229+00|2022-12-20 09:48:54.115+00|76.175822|||tempA0
22315|250019001247343339383037|2022-12-20 09:48:54.547843+00|2022-12-20 09:48:54.529+00|71.243958|||tempA4
22316|250019001247343339383037|2022-12-20 09:48:54.553759+00|2022-12-20 09:48:54.529+00||4||wifi
22317|e00fce685f262f4ea1486367|2022-12-20 09:50:53.042897+00|2022-12-20 09:50:53.022+00|64.400002|||temp
22318|250019001247343339383037|2022-12-20 09:53:54.154367+00|2022-12-20 09:53:54.131+00|75.305488|||tempA0
22319|250019001247343339383037|2022-12-20 09:53:54.15737+00|2022-12-20 09:53:54.131+00||4||wifi
22320|250019001247343339383037|2022-12-20 09:53:54.161368+00|2022-12-20 09:53:54.131+00|72.259335|||tempA4
22321|e00fce685f262f4ea1486367|2022-12-20 09:55:53.405649+00|2022-12-20 09:55:53.097+00|64.400002|||temp
22322|250019001247343339383037|2022-12-20 09:58:54.257381+00|2022-12-20 09:58:54.212+00|75.305488|||tempA0
22323|250019001247343339383037|2022-12-20 09:58:54.275845+00|2022-12-20 09:58:54.257+00|73.419787|||tempA4
22324|250019001247343339383037|2022-12-20 09:58:54.349823+00|2022-12-20 09:58:54.258+00||4||wifi
22325|e00fce685f262f4ea1486367|2022-12-20 10:00:53.097582+00|2022-12-20 10:00:53.077+00|64.400002|||temp
22326|250019001247343339383037|2022-12-20 10:03:54.12648+00|2022-12-20 10:03:54.107+00|75.160434|||tempA0
22327|250019001247343339383037|2022-12-20 10:03:54.338049+00|2022-12-20 10:03:54.319+00|71.67912|||tempA4
22328|250019001247343339383037|2022-12-20 10:03:54.340955+00|2022-12-20 10:03:54.319+00||4||wifi
22329|e00fce685f262f4ea1486367|2022-12-20 10:05:53.128534+00|2022-12-20 10:05:53.109+00|64.400002|||temp
22330|250019001247343339383037|2022-12-20 10:08:54.126098+00|2022-12-20 10:08:54.104+00|75.595606|||tempA0
22331|250019001247343339383037|2022-12-20 10:08:54.390294+00|2022-12-20 10:08:54.372+00|70.518689|||tempA4
22332|250019001247343339383037|2022-12-20 10:08:54.395104+00|2022-12-20 10:08:54.372+00||4||wifi
22333|e00fce685f262f4ea1486367|2022-12-20 10:10:53.163582+00|2022-12-20 10:10:53.145+00|64.400002|||temp
22334|250019001247343339383037|2022-12-20 10:13:54.125653+00|2022-12-20 10:13:54.107+00|75.160434|||tempA0
22335|250019001247343339383037|2022-12-20 10:13:54.262746+00|2022-12-20 10:13:54.244+00|71.67912|||tempA4
22336|250019001247343339383037|2022-12-20 10:13:54.264788+00|2022-12-20 10:13:54.244+00||4||wifi
22337|e00fce685f262f4ea1486367|2022-12-20 10:15:53.343529+00|2022-12-20 10:15:53.176+00|64.400002|||temp
22338|250019001247343339383037|2022-12-20 10:18:54.155967+00|2022-12-20 10:18:54.137+00|77.046155|||tempA0
22339|250019001247343339383037|2022-12-20 10:18:54.286863+00|2022-12-20 10:18:54.27+00|72.404389|||tempA4
22340|250019001247343339383037|2022-12-20 10:18:54.291306+00|2022-12-20 10:18:54.27+00||5||wifi
22341|e00fce685f262f4ea1486367|2022-12-20 10:20:53.230456+00|2022-12-20 10:20:53.209+00|64.400002|||temp
22342|250019001247343339383037|2022-12-20 10:23:54.118498+00|2022-12-20 10:23:54.099+00|76.320886|||tempA0
22343|250019001247343339383037|2022-12-20 10:23:54.310183+00|2022-12-20 10:23:54.287+00||4||wifi
22344|250019001247343339383037|2022-12-20 10:23:54.430972+00|2022-12-20 10:23:54.287+00|72.549453|||tempA4
22345|e00fce685f262f4ea1486367|2022-12-20 10:25:54.393242+00|2022-12-20 10:25:54.372+00|66.199997|||temp
22346|250019001247343339383037|2022-12-20 10:28:54.22116+00|2022-12-20 10:28:54.201+00|75.450552|||tempA0
22347|250019001247343339383037|2022-12-20 10:28:54.280762+00|2022-12-20 10:28:54.262+00|69.50329|||tempA4
22348|250019001247343339383037|2022-12-20 10:28:54.284503+00|2022-12-20 10:28:54.262+00||4||wifi
22349|e00fce685f262f4ea1486367|2022-12-20 10:30:53.452455+00|2022-12-20 10:30:53.275+00|66.199997|||temp
22350|250019001247343339383037|2022-12-20 10:33:54.395191+00|2022-12-20 10:33:54.102+00|75.595606|||tempA0
22351|250019001247343339383037|2022-12-20 10:33:54.399309+00|2022-12-20 10:33:54.26+00||4||wifi
22352|250019001247343339383037|2022-12-20 10:33:54.400417+00|2022-12-20 10:33:54.259+00|69.50329|||tempA4
22353|e00fce685f262f4ea1486367|2022-12-20 10:35:53.325051+00|2022-12-20 10:35:53.302+00|66.199997|||temp
22354|250019001247343339383037|2022-12-20 10:38:54.207348+00|2022-12-20 10:38:54.185+00|75.595606|||tempA0
22355|250019001247343339383037|2022-12-20 10:38:54.332394+00|2022-12-20 10:38:54.312+00|71.969238|||tempA4
22356|250019001247343339383037|2022-12-20 10:38:54.336147+00|2022-12-20 10:38:54.312+00||4||wifi
22357|e00fce685f262f4ea1486367|2022-12-20 10:40:53.359016+00|2022-12-20 10:40:53.337+00|66.199997|||temp
22358|250019001247343339383037|2022-12-20 10:43:54.67174+00|2022-12-20 10:43:54.433+00|71.389012|||tempA4
22359|250019001247343339383037|2022-12-20 10:43:54.675868+00|2022-12-20 10:43:54.434+00||4||wifi
22360|250019001247343339383037|2022-12-20 10:43:54.676934+00|2022-12-20 10:43:54.433+00|75.74066|||tempA0
22361|e00fce685f262f4ea1486367|2022-12-20 10:45:53.387809+00|2022-12-20 10:45:53.366+00|66.199997|||temp
22362|250019001247343339383037|2022-12-20 10:48:54.606429+00|2022-12-20 10:48:54.558+00|76.030768|||tempA0
22363|250019001247343339383037|2022-12-20 10:48:55.367914+00|2022-12-20 10:48:54.558+00|70.518689|||tempA4
22364|250019001247343339383037|2022-12-20 10:48:55.370983+00|2022-12-20 10:48:54.558+00||4||wifi
22365|e00fce685f262f4ea1486367|2022-12-20 10:50:53.432298+00|2022-12-20 10:50:53.408+00|66.199997|||temp
22366|250019001247343339383037|2022-12-20 10:53:54.337714+00|2022-12-20 10:53:54.175+00|69.648355|||tempA4
22367|250019001247343339383037|2022-12-20 10:53:54.341325+00|2022-12-20 10:53:54.175+00|76.901102|||tempA0
22368|250019001247343339383037|2022-12-20 10:53:54.343569+00|2022-12-20 10:53:54.176+00||4||wifi
22369|e00fce685f262f4ea1486367|2022-12-20 10:55:53.554324+00|2022-12-20 10:55:53.522+00|66.199997|||temp
22370|250019001247343339383037|2022-12-20 10:58:54.150727+00|2022-12-20 10:58:54.13+00|76.610983|||tempA0
22371|250019001247343339383037|2022-12-20 10:58:54.286485+00|2022-12-20 10:58:54.266+00|70.95384|||tempA4
22372|250019001247343339383037|2022-12-20 10:58:54.290802+00|2022-12-20 10:58:54.266+00||4||wifi
22373|e00fce685f262f4ea1486367|2022-12-20 11:00:53.480568+00|2022-12-20 11:00:53.46+00|66.199997|||temp
22374|250019001247343339383037|2022-12-20 11:03:54.30074+00|2022-12-20 11:03:54.099+00|76.756037|||tempA0
22375|250019001247343339383037|2022-12-20 11:03:54.303847+00|2022-12-20 11:03:54.255+00|72.404389|||tempA4
22376|250019001247343339383037|2022-12-20 11:03:54.305315+00|2022-12-20 11:03:54.255+00||4||wifi
22377|e00fce685f262f4ea1486367|2022-12-20 11:05:53.578879+00|2022-12-20 11:05:53.553+00|66.199997|||temp
22378|250019001247343339383037|2022-12-20 11:08:54.110295+00|2022-12-20 11:08:54.09+00|75.74066|||tempA0
22379|250019001247343339383037|2022-12-20 11:08:54.256043+00|2022-12-20 11:08:54.236+00|71.534066|||tempA4
22380|250019001247343339383037|2022-12-20 11:08:54.257811+00|2022-12-20 11:08:54.236+00||4||wifi
22381|e00fce685f262f4ea1486367|2022-12-20 11:10:53.544425+00|2022-12-20 11:10:53.523+00|68|||temp
22382|250019001247343339383037|2022-12-20 11:13:54.270397+00|2022-12-20 11:13:54.095+00|77.481317|||tempA0
22383|250019001247343339383037|2022-12-20 11:13:54.416803+00|2022-12-20 11:13:54.396+00|71.969238|||tempA4
22384|250019001247343339383037|2022-12-20 11:13:54.420137+00|2022-12-20 11:13:54.397+00||4||wifi
22385|e00fce685f262f4ea1486367|2022-12-20 11:15:53.579731+00|2022-12-20 11:15:53.559+00|68|||temp
22386|250019001247343339383037|2022-12-20 11:18:54.406682+00|2022-12-20 11:18:54.17+00|77.481317|||tempA0
22387|250019001247343339383037|2022-12-20 11:18:54.407935+00|2022-12-20 11:18:54.201+00|73.419787|||tempA4
22388|250019001247343339383037|2022-12-20 11:18:54.409283+00|2022-12-20 11:18:54.201+00||4||wifi
22389|e00fce685f262f4ea1486367|2022-12-20 11:20:53.616575+00|2022-12-20 11:20:53.597+00|68|||temp
22390|250019001247343339383037|2022-12-20 11:23:54.192859+00|2022-12-20 11:23:54.172+00|78.206586|||tempA0
22391|250019001247343339383037|2022-12-20 11:23:54.32197+00|2022-12-20 11:23:54.305+00|72.549453|||tempA4
22392|250019001247343339383037|2022-12-20 11:23:54.33013+00|2022-12-20 11:23:54.305+00||4||wifi
22393|e00fce685f262f4ea1486367|2022-12-20 11:25:53.773716+00|2022-12-20 11:25:53.739+00|68|||temp
22394|250019001247343339383037|2022-12-20 11:28:54.183849+00|2022-12-20 11:28:54.165+00|77.916489|||tempA0
22395|250019001247343339383037|2022-12-20 11:28:54.35259+00|2022-12-20 11:28:54.336+00|70.083516|||tempA4
22396|250019001247343339383037|2022-12-20 11:28:54.360677+00|2022-12-20 11:28:54.337+00||4||wifi
22397|e00fce685f262f4ea1486367|2022-12-20 11:30:53.696736+00|2022-12-20 11:30:53.677+00|68|||temp
22398|250019001247343339383037|2022-12-20 11:33:54.199526+00|2022-12-20 11:33:54.179+00|78.206586|||tempA0
22399|250019001247343339383037|2022-12-20 11:33:54.291788+00|2022-12-20 11:33:54.273+00|71.243958|||tempA4
22400|250019001247343339383037|2022-12-20 11:33:54.29696+00|2022-12-20 11:33:54.273+00||4||wifi
22401|e00fce685f262f4ea1486367|2022-12-20 11:35:54.02099+00|2022-12-20 11:35:53.726+00|68|||temp
22402|250019001247343339383037|2022-12-20 11:38:54.345634+00|2022-12-20 11:38:54.078+00|77.046155|||tempA0
22403|250019001247343339383037|2022-12-20 11:38:54.347019+00|2022-12-20 11:38:54.214+00||4||wifi
22404|250019001247343339383037|2022-12-20 11:38:54.348087+00|2022-12-20 11:38:54.214+00|72.549453|||tempA4
22405|e00fce685f262f4ea1486367|2022-12-20 11:40:53.733913+00|2022-12-20 11:40:53.714+00|68|||temp
22406|250019001247343339383037|2022-12-20 11:43:54.17683+00|2022-12-20 11:43:54.094+00|78.351651|||tempA0
22407|250019001247343339383037|2022-12-20 11:43:54.396051+00|2022-12-20 11:43:54.379+00|72.549453|||tempA4
22408|250019001247343339383037|2022-12-20 11:43:54.417111+00|2022-12-20 11:43:54.379+00||4||wifi
22409|e00fce685f262f4ea1486367|2022-12-20 11:45:53.787984+00|2022-12-20 11:45:53.767+00|68|||temp
22410|250019001247343339383037|2022-12-20 11:48:54.092978+00|2022-12-20 11:48:54.072+00|77.626371|||tempA0
22411|250019001247343339383037|2022-12-20 11:48:54.353014+00|2022-12-20 11:48:54.331+00|70.95384|||tempA4
22412|250019001247343339383037|2022-12-20 11:48:54.360898+00|2022-12-20 11:48:54.332+00||4||wifi
22413|e00fce685f262f4ea1486367|2022-12-20 11:50:53.968689+00|2022-12-20 11:50:53.935+00|68|||temp
22414|250019001247343339383037|2022-12-20 11:53:54.093127+00|2022-12-20 11:53:54.073+00|77.481317|||tempA0
22415|250019001247343339383037|2022-12-20 11:53:54.23253+00|2022-12-20 11:53:54.214+00|70.518689|||tempA4
22416|250019001247343339383037|2022-12-20 11:53:54.238046+00|2022-12-20 11:53:54.214+00||4||wifi
22417|e00fce685f262f4ea1486367|2022-12-20 11:55:53.832359+00|2022-12-20 11:55:53.812+00|68|||temp
22418|250019001247343339383037|2022-12-20 11:58:54.115788+00|2022-12-20 11:58:54.095+00|75.74066|||tempA0
22419|250019001247343339383037|2022-12-20 11:58:54.236507+00|2022-12-20 11:58:54.219+00|69.938462|||tempA4
22420|250019001247343339383037|2022-12-20 11:58:54.241177+00|2022-12-20 11:58:54.219+00||4||wifi
22421|e00fce685f262f4ea1486367|2022-12-20 12:00:54.094543+00|2022-12-20 12:00:53.845+00|68|||temp
22422|250019001247343339383037|2022-12-20 12:03:54.17051+00|2022-12-20 12:03:54.152+00|76.320886|||tempA0
22423|250019001247343339383037|2022-12-20 12:03:54.256181+00|2022-12-20 12:03:54.237+00|69.213193|||tempA4
22424|250019001247343339383037|2022-12-20 12:03:54.264832+00|2022-12-20 12:03:54.237+00||4||wifi
22425|e00fce685f262f4ea1486367|2022-12-20 12:05:53.925347+00|2022-12-20 12:05:53.894+00|68|||temp
22426|250019001247343339383037|2022-12-20 12:08:54.11172+00|2022-12-20 12:08:54.093+00|76.030768|||tempA0
22427|250019001247343339383037|2022-12-20 12:08:54.254183+00|2022-12-20 12:08:54.233+00|70.95384|||tempA4
22428|250019001247343339383037|2022-12-20 12:08:54.256875+00|2022-12-20 12:08:54.233+00||4||wifi
22429|e00fce685f262f4ea1486367|2022-12-20 12:10:54.063516+00|2022-12-20 12:10:53.928+00|68|||temp
22430|250019001247343339383037|2022-12-20 12:13:54.303137+00|2022-12-20 12:13:54.062+00|77.046155|||tempA0
22431|250019001247343339383037|2022-12-20 12:13:54.346515+00|2022-12-20 12:13:54.29+00||4||wifi
22432|250019001247343339383037|2022-12-20 12:13:54.361257+00|2022-12-20 12:13:54.29+00|71.098904|||tempA4
22433|e00fce685f262f4ea1486367|2022-12-20 12:15:54.051201+00|2022-12-20 12:15:54.026+00|68|||temp
22434|250019001247343339383037|2022-12-20 12:18:54.187959+00|2022-12-20 12:18:54.168+00|76.610983|||tempA0
22435|250019001247343339383037|2022-12-20 12:18:54.24362+00|2022-12-20 12:18:54.204+00|71.534066|||tempA4
22436|250019001247343339383037|2022-12-20 12:18:54.247333+00|2022-12-20 12:18:54.204+00||4||wifi
22437|e00fce685f262f4ea1486367|2022-12-20 12:20:54.033804+00|2022-12-20 12:20:53.977+00|68|||temp
22438|250019001247343339383037|2022-12-20 12:23:54.082157+00|2022-12-20 12:23:54.061+00|76.610983|||tempA0
22439|250019001247343339383037|2022-12-20 12:23:54.403893+00|2022-12-20 12:23:54.366+00|71.67912|||tempA4
22440|250019001247343339383037|2022-12-20 12:23:54.409878+00|2022-12-20 12:23:54.366+00||4||wifi
22441|e00fce685f262f4ea1486367|2022-12-20 12:25:54.171272+00|2022-12-20 12:25:54.021+00|68|||temp
22442|250019001247343339383037|2022-12-20 12:28:54.099362+00|2022-12-20 12:28:54.079+00|77.916489|||tempA0
22443|250019001247343339383037|2022-12-20 12:28:54.323109+00|2022-12-20 12:28:54.302+00|71.67912|||tempA4
22444|250019001247343339383037|2022-12-20 12:28:54.334501+00|2022-12-20 12:28:54.302+00||4||wifi
22445|e00fce685f262f4ea1486367|2022-12-20 12:30:54.309525+00|2022-12-20 12:30:54.052+00|69.800003|||temp
22446|250019001247343339383037|2022-12-20 12:33:54.205669+00|2022-12-20 12:33:54.184+00|78.061532|||tempA0
22447|250019001247343339383037|2022-12-20 12:33:54.580519+00|2022-12-20 12:33:54.556+00|70.373624|||tempA4
22448|250019001247343339383037|2022-12-20 12:33:54.581842+00|2022-12-20 12:33:54.556+00||4||wifi
22449|e00fce685f262f4ea1486367|2022-12-20 12:35:54.120578+00|2022-12-20 12:35:54.095+00|69.800003|||temp
22450|250019001247343339383037|2022-12-20 12:38:54.079193+00|2022-12-20 12:38:54.059+00|77.336263|||tempA0
22451|250019001247343339383037|2022-12-20 12:38:54.316375+00|2022-12-20 12:38:54.296+00|71.389012|||tempA4
22452|250019001247343339383037|2022-12-20 12:38:54.332914+00|2022-12-20 12:38:54.296+00||4||wifi
22453|e00fce685f262f4ea1486367|2022-12-20 12:40:54.127777+00|2022-12-20 12:40:54.104+00|69.800003|||temp
22454|250019001247343339383037|2022-12-20 12:43:54.076278+00|2022-12-20 12:43:54.056+00|75.595606|||tempA0
22455|250019001247343339383037|2022-12-20 12:43:54.293341+00|2022-12-20 12:43:54.269+00|71.389012|||tempA4
22456|250019001247343339383037|2022-12-20 12:43:54.294629+00|2022-12-20 12:43:54.269+00||4||wifi
22457|e00fce685f262f4ea1486367|2022-12-20 12:45:54.176508+00|2022-12-20 12:45:54.141+00|69.800003|||temp
22458|250019001247343339383037|2022-12-20 12:48:54.08578+00|2022-12-20 12:48:54.066+00|78.206586|||tempA0
22459|250019001247343339383037|2022-12-20 12:48:54.21194+00|2022-12-20 12:48:54.19+00|71.243958|||tempA4
22460|250019001247343339383037|2022-12-20 12:48:54.215191+00|2022-12-20 12:48:54.19+00||4||wifi
22461|e00fce685f262f4ea1486367|2022-12-20 12:50:54.249738+00|2022-12-20 12:50:54.172+00|69.800003|||temp
22462|250019001247343339383037|2022-12-20 12:53:54.081067+00|2022-12-20 12:53:54.055+00|78.641759|||tempA0
22463|250019001247343339383037|2022-12-20 12:53:54.2932+00|2022-12-20 12:53:54.272+00|70.808786|||tempA4
22464|250019001247343339383037|2022-12-20 12:53:54.305953+00|2022-12-20 12:53:54.272+00||4||wifi
22465|e00fce685f262f4ea1486367|2022-12-20 12:55:54.384964+00|2022-12-20 12:55:54.285+00|69.800003|||temp
22466|250019001247343339383037|2022-12-20 12:58:54.070536+00|2022-12-20 12:58:54.047+00|77.771435|||tempA0
22467|250019001247343339383037|2022-12-20 12:58:54.318162+00|2022-12-20 12:58:54.297+00|71.824173|||tempA4
22468|250019001247343339383037|2022-12-20 12:58:54.322946+00|2022-12-20 12:58:54.297+00||4||wifi
22469|e00fce685f262f4ea1486367|2022-12-20 13:00:54.522928+00|2022-12-20 13:00:54.285+00|69.800003|||temp
22470|250019001247343339383037|2022-12-20 13:03:54.127765+00|2022-12-20 13:03:54.107+00|76.901102|||tempA0
22471|250019001247343339383037|2022-12-20 13:03:54.236867+00|2022-12-20 13:03:54.209+00|72.549453|||tempA4
22472|250019001247343339383037|2022-12-20 13:03:54.240114+00|2022-12-20 13:03:54.209+00||4||wifi
22473|e00fce685f262f4ea1486367|2022-12-20 13:05:54.351686+00|2022-12-20 13:05:54.266+00|69.800003|||temp
22474|250019001247343339383037|2022-12-20 13:08:54.068354+00|2022-12-20 13:08:54.046+00|64.71648|||tempA0
22475|250019001247343339383037|2022-12-20 13:08:54.261887+00|2022-12-20 13:08:54.233+00|71.824173|||tempA4
22476|250019001247343339383037|2022-12-20 13:08:54.265194+00|2022-12-20 13:08:54.234+00||4||wifi
22477|e00fce685f262f4ea1486367|2022-12-20 13:10:54.345553+00|2022-12-20 13:10:54.321+00|69.800003|||temp
22478|250019001247343339383037|2022-12-20 13:13:54.135161+00|2022-12-20 13:13:54.114+00|75.74066|||tempA0
22479|250019001247343339383037|2022-12-20 13:13:54.224176+00|2022-12-20 13:13:54.201+00|71.969238|||tempA4
22480|250019001247343339383037|2022-12-20 13:13:54.228152+00|2022-12-20 13:13:54.201+00||4||wifi
22481|e00fce685f262f4ea1486367|2022-12-20 13:15:54.505469+00|2022-12-20 13:15:54.469+00|69.800003|||temp
22482|250019001247343339383037|2022-12-20 13:18:54.090612+00|2022-12-20 13:18:54.069+00|77.191209|||tempA0
22483|250019001247343339383037|2022-12-20 13:18:54.351181+00|2022-12-20 13:18:54.317+00|72.404389|||tempA4
22484|250019001247343339383037|2022-12-20 13:18:54.364876+00|2022-12-20 13:18:54.318+00||4||wifi
22485|e00fce685f262f4ea1486367|2022-12-20 13:20:54.459949+00|2022-12-20 13:20:54.37+00|69.800003|||temp
